0,0
Simulated_29::sample0,0.08339918483749997
Simulated_29::sample1,0.07291527796447905
Simulated_29::sample2,0.4865427881119819
Simulated_29::sample3,0.642554157027905
Simulated_29::sample4,0.4546073588092927
Simulated_29::sample5,0.5103461030533465
Simulated_29::sample6,0.11962715022073489
Simulated_29::sample7,0.1650814259986504
Simulated_29::sample8,0.655547344841362
Simulated_29::sample9,0.2766936263470443
Simulated_29::sample10,0.39169358284785005
Simulated_29::sample11,0.12927057257330432
Simulated_29::sample12,0.5205915428222694
Simulated_29::sample13,0.26645122104758556
Simulated_29::sample14,0.18244472900674502
Simulated_29::sample15,0.7527075130436023
Simulated_29::sample16,0.2265493375904084
Simulated_29::sample17,0.21398334649964568
Simulated_29::sample18,0.6390071941640807
Simulated_29::sample19,0.045438856485154666
Simulated_29::sample20,0.0685378183525227
Simulated_29::sample21,0.30790353368432655
Simulated_29::sample22,0.31187283944487465
Simulated_29::sample23,0.347408919873347
Simulated_29::sample24,0.6520427179345605
Simulated_29::sample25,0.1874818071488482
Simulated_29::sample26,0.18134775950111148
Simulated_29::sample27,0.3926744758257028
Simulated_29::sample28,0.1763786150601634
Simulated_29::sample29,0.6892398190414468
Simulated_29::sample30,0.48091755560817884
Simulated_29::sample31,0.6540131047004136
Simulated_29::sample32,0.02194793286444341
Simulated_29::sample33,0.2947280007353186
Simulated_29::sample34,0.6976262071360679
Simulated_29::sample35,0.36093010741785836
Simulated_29::sample36,0.17566930437224038
Simulated_29::sample37,0.3440617613673975
Simulated_29::sample38,0.18499559172683
Simulated_29::sample39,0.158078267151601
Simulated_29::sample40,0.19755129290104545
Simulated_29::sample41,0.6408516087940637
Simulated_29::sample42,0.529292530872775
Simulated_29::sample43,0.18378879937036974
Simulated_29::sample44,0.6032437771057557
Simulated_29::sample45,0.16189503006213624
Simulated_29::sample46,0.12529733777089636
Simulated_29::sample47,0.26733847962688717
Simulated_29::sample48,0.4050466976045213
Simulated_29::sample49,0.1317877378129655
Simulated_29::sample50,0.5772379551190774
Simulated_29::sample51,0.06157388458315349
Simulated_29::sample52,0.03131744776733125
Simulated_29::sample53,0.1336117978135407
Simulated_29::sample54,0.24449261020756197
Simulated_29::sample55,0.6860198491808918
Simulated_29::sample56,0.45742490484092
Simulated_29::sample57,0.6834909063138497
Simulated_29::sample58,0.4251256909083523
Simulated_29::sample59,0.15673973670475227
Simulated_29::sample60,0.19491583035429016
Simulated_29::sample61,0.2806504530090397
Simulated_29::sample62,0.4862053206329069
Simulated_29::sample63,0.25133161164112927
Simulated_29::sample64,0.23233218147746726
Simulated_29::sample65,0.2759779043266244
Simulated_29::sample66,0.14484591693244386
Simulated_29::sample67,0.02878487247633732
Simulated_29::sample68,0.3684524482837661
Simulated_29::sample69,0.671033146812622
Simulated_29::sample70,0.45326811884017637
Simulated_29::sample71,0.044315062363389224
Simulated_29::sample72,0.7072994178986232
Simulated_29::sample73,0.223620444942501
Simulated_29::sample74,0.28622416382114135
Simulated_29::sample75,0.3642408014238656
Simulated_29::sample76,0.060733345289072815
Simulated_29::sample77,0.019081460635758773
Simulated_29::sample78,0.22571965752034373
Simulated_29::sample79,0.4865515630965618
Simulated_29::sample80,0.19359264443901392
Simulated_29::sample81,0.225791655161089
Simulated_29::sample82,0.21517797668248484
Simulated_29::sample83,0.5269807011145335
Simulated_29::sample84,0.44015194818421577
Simulated_29::sample85,0.5463038639599995
Simulated_29::sample86,0.06399117879866179
Simulated_29::sample87,0.526272694072297
Simulated_29::sample88,0.3474146217568137
Simulated_29::sample89,0.24078352846024398
Simulated_29::sample90,0.6118090885636782
Simulated_29::sample91,0.13552780043776824
Simulated_29::sample92,0.4401485949456294
Simulated_29::sample93,0.22927603023272614
Simulated_29::sample94,0.5081005510289529
Simulated_29::sample95,0.42662202899697377
Simulated_29::sample96,0.20180706329947196
Simulated_29::sample97,0.6309955712726039
Simulated_29::sample98,0.5148453525466259
Simulated_29::sample99,0.6001071316643749
