,0,1,2,3,4,5,6,7,8,9
0,465.72725232387893,8863.186205882463,29.28233681805432,6.489972475217655,0.0,0.0,0.0,360.83539103815565,3849.929261090874,0.0
1,9695.723242487526,0.0,1500.7708351510228,166.24345026310766,0.0,0.0,0.0,12872.653402769414,1177.6725346977473,0.0
2,0.0,5301.538621088723,39.683073784806766,0.0,0.0,5786.024595916504,0.0,0.0,3327.550891935476,0.0
3,0.0,4.59643352299463,70416.83340816945,4488.621884188615,35691.31615742692,0.0,950.4152535349131,0.0,11.973960805218667,0.0
4,99.02140989375766,0.0,3814.0807679790887,327.93956193263875,1529.7907008021139,348.2067736668396,88511.57189873367,394.01596399920527,4615.278129917104,7185.366855570523
5,1122.5684389050002,9.961675472790375,35.4462568401359,1968.4370473721647,10.964950500347186,2.0725955031230114,0.0,10088.837494920997,47.430229249584954,1786.8021960645565
6,0.0,4261.756127488625,246.47604174213484,3370.248798740562,0.0,26102.07274550211,79.31642927887151,186.03685309248976,854.9387195910676,8144.424057398166
7,0.0,0.0,17282.022091017163,68.55173972080229,0.0,83.01672242215136,0.0,61514.54769100092,41012.28331604565,2991.633516042144
8,0.0,0.0,11129.609508746944,217.0210741944029,0.0,2947.387398662686,0.0,399.57123618305195,32.34172985132318,0.0
9,0.0,23956.543357646326,51.744760145258624,0.0,3773.1040373767028,12900.416442887508,6085.88033714192,0.0,163.16923167783534,0.0
10,0.0,0.0,571.0356101648067,15016.124652968312,6594.595149969624,3847.041499588522,0.0,14553.772804868699,239.61430868768366,0.0
11,0.0,14051.195838384214,109.5633672400727,3168.9115080379415,15629.772073218774,116.04819715413032,0.0,3597.305610300333,225.41504818567773,0.0
12,0.0,5269.544912410551,3.7028334853821434,0.0,3205.9836462409585,0.0,0.0,0.0,12859.893368975725,0.0
13,2352.75571121939,12.049213198653888,3825.2507220544503,0.0,36.60942684288602,40.863728842407,13057.10971751134,3439.8395548092085,79.95864437153796,0.0
14,0.0,0.0,647.5084743935731,9662.506856631022,19.844274502131157,15.754026003123727,11011.748412644083,13301.129835078435,854.8582801506855,37.29505562776467
15,17130.084691605647,2432.7981861520675,0.0,9627.489130029338,0.0,27.548267977894284,0.0,38.47901237261249,97.09225707594305,1632.2683452962083
16,6252.127644387889,0.0,446.10275152052054,1929.4482533890987,0.0,46.87312833638862,4410.887559414201,107.78473034064518,1034.2580026279902,12076.345349559444
17,22051.04625674087,0.0,453.56514720711857,11717.376143158064,10.456701371411327,7970.03028403857,0.0,13307.330807857506,243.99091449653497,0.0
18,0.0,1573.787113903556,806.6172055345378,199.22320160554955,0.0,106.87431270157686,0.0,66.53577055915957,21788.99170802062,2039.2275312767597
19,1962.7818958704593,33372.53647716902,0.0,78.71566406276543,1.1833098031929694,2527.77450479893,8.793458942614961,111.05652046966134,516.6110166431172,26.737538292596582
20,943.4946151330951,3.9355687114875764,32180.852561289154,34.97132705990225,11966.924881395302,16.7260831038584,0.0,0.0,1277.8005132853868,0.0
21,0.0,4.846129690937232,5989.9061716774595,0.0,8697.853513532202,13013.005122334871,241.91133554262342,0.0,179.16530963609694,0.0
22,0.0,0.0,2699.317089348857,0.0,10.780022771621589,0.0,891.7668228636612,11.84029430092778,5042.153626001789,916.6452644079691
23,0.0,0.0,35.14720641513122,0.0,576.657814662205,4521.87645817094,56.040268557320815,0.0,3109.256374724675,0.0
24,0.0,23699.432564698334,827.5393088253913,0.0,0.0,386.09156460058875,13481.96965964185,0.0,93584.15735920216,0.0
25,0.0,19497.28726956254,70.73416275705677,0.0,4310.234383127245,0.0,2063.460642989783,0.0,3622.3970948891365,0.0
26,51477.10539960279,0.0,2185.6430420027464,1764.0873636847828,0.0,5551.1362310653785,0.0,0.0,210.57213439745829,0.0
27,8.680523685645312,43.619672019034624,34.333208273514174,6.7408974433201365,6047.330230019055,0.0,5523.654624293675,179.11467011953937,2550.8416530120303,0.0
28,3993.956333435315,601.7911786518525,57.37324166233884,42.51677013817243,0.0,10692.626190373849,0.0,0.0,337.93123209505575,1567.75675600447
29,6619.540667745983,0.0,671.44940696907,249.4292610748089,0.0,1022.7542097320547,0.0,10123.121325821267,152263.92298909166,0.0
30,20581.279556626105,0.0,12644.064518669795,7954.109133049438,0.0,851.5963061938528,0.0,0.0,140.79524491366465,0.0
31,0.0,7183.380401831819,893.6543614611146,6330.556442517845,15.008955290715676,9183.761354483431,182.5205655526952,827.7999558408046,1900.6743593605934,12704.72588027065
32,1020.4881440413883,0.0,1644.4517983411788,17.993772622779943,0.0,0.0,14802.806053418724,34691.421183836006,22677.895951968327,0.0
33,0.0,1580.305834491388,404.93941441114293,3855.6329166918295,27502.203275301843,234.93870170455193,10918.688310870377,0.0,1164.55016445613,0.0
34,15374.032590085408,0.0,4477.702108780737,2671.233518304536,0.0,0.0,0.0,0.0,8369.590798389516,0.0
35,3170.3547601832543,10.254868510935921,0.0,10118.56822607672,9.336364968505222,4832.781892057741,636.3871797383763,0.0,0.0,0.0
36,934.1322843142552,0.0,55.363663562980946,1040.0526802889071,4124.220242120966,26.8466745960759,1015.3459524507634,7.717192770447582,205.60355512757087,0.0
37,0.0,0.0,259.63979557034327,44.651062541175634,7861.665027461131,60640.29962438275,263.09565025381744,2700.772648895625,803.8876898862072,0.0
38,0.0,0.0,37556.74760290061,47.87615444464609,0.0,18496.59665551997,13946.494013311632,0.0,4530.060551094415,0.0
39,0.0,0.0,33736.7603344401,10.034351156675257,1014.8866447266773,14.871918851160444,1650.404686489841,1074.9493601571303,183.13061816227855,0.0
40,0.0,0.0,317.9896365837776,0.0,0.0,5046.226607870252,1009.5397982599679,2993.07370100735,3372.8108388949768,0.0
41,330.8364724398707,17475.862825468066,66.21916114300257,703.1576463074889,5649.35779910651,50.79666614282178,0.0,0.0,183.69005456683226,0.0
42,6.9835684010759,0.0,720.491602075228,256.3019610460615,5941.439166913566,16724.821090257377,74.43161954858806,283.9130377707188,1468.0723199081258,18528.949143990234
