,0,1,2,3,4,5,6,7,8,9
0,6196.824779434246,4343.354101672128,0.0,125.54294168425258,6360.610524690768,0.0,5442.852468429308,0.0,844.5036054586526,0.0
1,3510.9690223775688,0.0,0.0,154314.750032118,2857.066549567855,0.0,240.29432504205033,58426.975187906995,0.0,0.0
2,139.85181669908343,0.0,0.0,1015.5820543310256,446.5467130986508,17546.424188562552,357.56157183722826,78.28691683517536,0.0,12394.77677067282
3,3766.81113469752,0.0,36394.539048983424,1580.3858800844173,3478.527129172464,0.0,11.213633411854971,4.259650319290813,100.01079749327619,33.2024746175739
4,994.2732306901016,0.0,0.0,3744.4408004844445,1583.336371930316,4987.77594872762,193.43306525301887,3813.9729872895405,0.0,394.47618622193113
5,0.003525714739225805,0.0,11074.344711133861,1581.408751452167,269.5786703514168,674.1307260023314,0.0,5145.533326528035,2.427121993561741,15289.125019689556
6,17091.3253823329,0.0,0.0,957.8352365757455,16932.520091668237,0.0,26023.297833287797,19483.234868069412,0.0,16899.419269244536
7,1968.8157147959573,0.0,0.0,87.07374343997799,2807.170115519839,707.0687872481649,12.50483015330974,12433.507919885393,59.39465321635362,4722.331182188413
8,4124.3594330026535,0.0,0.0,0.0,3211.541839072306,45.070591929892544,3149.5442959328066,13150.73424504872,0.0,35.58747561229393
9,86.277356666571,0.0,3406.7529294725973,285499.9662543051,0.0005820627557113767,0.0,0.0,4916.975426240591,0.0,751.2439786996692
10,4476.621989020088,0.0,0.0,84.45461593213258,4614.472784664249,1530.5140078093973,602.6229618646903,10397.323628830141,0.0,0.0
11,68.72494784195442,0.0,1267.5638034826843,114186.16647573916,11.732429311785381,0.0,5531.6154425258865,19.630792759242468,15815.96322555485,123.42142748384504
12,1489.1835931370151,2624.1495967185474,2486.781987201539,222.01431611913722,1539.4626082429895,9.863930766936392,35.09932790370658,0.0,526.4093689902802,58.037483905267436
13,1311.8146516440902,0.0,7157.797730905586,290.4115090885316,1833.3099791844725,687.5829766103998,71.05154703598237,1106.0400905235438,0.0,168.51295379991643
14,2360.0987313274527,16.423241108946968,55.32009419967653,3222.4369069313398,1432.1131342867739,5.520644741482101,0.0,0.0,0.0,25.918258878053166
15,32976.11500460666,5669.005090963037,0.0,1089.4383084576693,33149.14330731728,0.0,34.22786848194664,0.0,0.0,0.0
16,109099.58319373103,24289.56739059114,0.0,20292.071245288127,109416.66250846518,1577.4674549739575,997.1371302597108,0.0,0.0,0.0
17,6.917973058123607,10739.048135110235,0.0,1197.8641880962532,3.6739525182638317,0.0,0.0,2128.5820769768325,960.7931654860149,48.10244251956465
18,24842.895642345422,0.0,0.0,31.394322648178786,24956.416720148118,0.0,0.0,4744.264596898516,1277.0899026041152,76.25023112847703
19,1978.4204991357983,0.0,0.0,13875.411856083898,2176.332142888219,10398.43636999809,678.5772755246726,1744.9672012921656,0.0,260.15819722856395
20,3312.9632556434954,38815.776255084726,0.0,66445.41630776419,3143.7176146869315,0.0,81.93039168114774,0.0,2767.127565277391,0.0
21,6734.113367972313,2021.048936902429,0.0,1290.5507733134436,6710.631811740925,0.0,0.0,529.8009074617294,0.0,50.575478618382476
22,113.15487308613956,0.0,0.0,0.0,224.425109795935,4854.188592672872,143.06331316195428,28145.21286741481,0.0,901.5284104297752
23,8741.428167499253,0.0,0.0,126.28689909755485,8648.66661109298,1735.8511718046502,0.0,0.0,5.17476208449807,8818.384873267787
24,3671.874404668808,2646.5536615524325,0.0,710.6532720643445,3445.6190099981613,12632.668280790094,1178.9975294605247,0.0,0.0,21891.204280625912
25,2064.608577370527,0.0,1337.0350226253504,92.96311361336848,1932.3634945847443,0.0,0.0,993.380360236566,636.9670105430414,18.530400878633372
26,327.54169070889475,0.0,0.0,91.45932175585767,281.4167728317552,7048.723232595599,177.0084271878004,299.6924518602318,0.0,64.24717152811354
27,0.0027164737111888826,0.0,0.0,171.72657424211502,96.73281089193188,1159.5623505052645,555.3620933624916,0.0,7643.530356030329,10756.206036802789
28,3105.6861059251823,0.0,0.0,709.8453913003323,2877.5185191865894,851.0172828643117,90.51713170757284,0.0,0.0,34849.91560207197
29,2063.951556724962,0.0,0.0,1040.7778440206894,2162.6635764229577,0.0,0.0,0.0,4633.2101486959145,59181.10639170214
30,109.5281867022859,0.0,0.0,1768.0870853512315,18.19233600969892,46145.0572219622,700.8843678862322,5271.924168240454,18529.104461597628,563.6047853105119
31,5274.359465129732,2684.660190784838,16475.00391977583,5122.156182810897,4987.338739876868,0.0,0.0,8.091280652151909,0.0,0.0
32,26069.529714188713,0.0,166.46258420933736,774.105886486941,26123.492070846143,0.0,2254.9037393781473,22863.273323132948,0.0,0.0
33,5601.295688532642,10963.447811802092,0.0,132.32547562744003,5805.274428650562,2.5639326498494484,630.2742150683189,0.0,2391.180145819846,42.575789365684614
34,2012.0217750617303,0.0,0.0,5703.545196074643,2258.0773135817144,37.43841226521181,30.894991573295556,0.0,7314.723876776523,5.2498066207626835
35,1823.0258839588496,2064.3488222341985,304.67627892870223,463.54497131030075,1770.3956993349711,1821.229738229944,242.19770631036954,6.760181821358856,0.0,202.81281037040753
36,3618.8416631541913,0.0,0.0,1049.6220807484933,3771.7423722513486,1643.685040986049,635.353740764258,0.0,0.0,0.0
37,1822.243713376054,0.0,0.0,769.8531776557211,1995.1990410365397,0.0,0.0,0.0,56592.179372620594,2418.7135009295307
38,57.11452900414588,0.0,1729.1488347669365,880.7243529928382,1.6009091757587157,9670.011226417322,2548.893189024122,0.0,49.6684037821251,3919.5070964622428
39,20211.836907808727,0.0,0.0,80.35933198529528,20525.50596158771,0.0,351.8386414057459,0.0,8532.607234811236,196.16029891296057
40,5652.966233774088,0.0,0.0,3921.643493214913,5333.4278523938265,0.0,15484.98360791104,480.3253507743939,0.0,0.0
41,352.78714255953673,3557.1457438254147,0.0,364.9035139204934,438.4895852867048,5211.422453787294,634.7307352969074,0.0,7660.942634064704,408.12312500103144
42,15126.83193882875,0.0,36781.11948946555,16978.15558890876,15252.286703734135,0.0,229.23421299795154,385.36143358482514,0.0,0.0
43,13594.004348330782,0.0,0.0,608.4709809586057,13175.701462016383,0.0,343.64033789990935,0.0,8845.568560240732,14542.05518664472
44,4401.320266470138,1563.0573770368937,0.0,780.8144720427226,4815.628094254644,0.0,519.3254818948335,0.0,0.0,31660.444761507446
45,236.11327105684904,0.0,0.0,5091.580256329442,613.7000629673712,0.0,0.0,0.0,4027.033405177761,19034.751046542253
46,7811.564875876473,0.0,10787.326048502058,1029.9530362873338,7226.85560931213,5555.121637005475,220.86849437339697,0.0,5.177260694094002,230.976012018451
47,0.5539083329495043,0.0,3547.9382081559743,12821.123761620605,118.08885656390339,0.0,689.8235875313985,0.0,0.0,2752.0982682031463
48,2169.9489979454665,66.27075305877952,7079.482399405155,3407.440969531075,1670.6582362923073,0.0,0.0,0.0,0.0,43117.01460047724
49,2739.298181856924,0.0,1649.7494264399284,471.19401696382556,2749.5637671811855,0.0,0.0,3476.6620340853115,0.0,0.0
